HEADER
﻿9.1020;(918.3564,1087.8529,221.2425);(-0.8461,-8.8003,-175.3038);
﻿9.1430;(918.0887,1087.8292,221.2057);(-0.6329,-9.0228,-176.5208);
﻿9.1990;(917.8037,1087.5940,221.0420);(0.1683,-9.6425,-177.6235);
﻿9.2410;(917.6872,1087.3026,220.9238);(1.1623,-10.3084,-177.8994);
﻿9.2960;(917.6080,1086.8428,220.7997);(1.9882,-10.8670,-177.7144);
﻿9.3530;(917.5804,1086.3709,220.7010);(2.8257,-10.9350,-177.2548);
﻿9.3940;(917.5634,1086.0758,220.6467);(3.2253,-10.8669,-176.9773);
﻿9.4490;(917.6486,1085.8116,220.6786);(3.8852,-10.8309,-176.6524);
﻿9.4920;(917.7228,1085.6796,220.7716);(4.2103,-10.3347,-176.6038);
﻿9.5470;(917.8381,1085.6348,220.9067);(4.3740,-9.3461,-176.7690);
﻿9.6030;(917.9393,1085.7945,221.0458);(4.4797,-8.5566,-177.9394);
﻿9.6450;(917.9989,1085.9640,221.0885);(4.8387,-8.1612,-179.2368);
﻿9.7010;(918.0757,1086.1736,221.2012);(5.1023,-7.6184,179.4458);
﻿9.7420;(918.0905,1086.2977,221.2399);(5.2639,-7.2349,178.9579);
﻿9.7980;(918.0477,1086.4940,221.2631);(5.3537,-7.0621,178.4184);
﻿9.8540;(917.9743,1086.7620,221.2472);(5.2534,-7.0434,177.6881);
﻿9.8950;(917.9433,1086.9962,221.2301);(5.2103,-7.1962,177.0726);
﻿9.9510;(917.9307,1087.2815,221.2363);(4.8994,-7.2088,176.5143);
﻿9.9930;(917.9305,1087.4929,221.2619);(4.8543,-7.1612,175.9040);
﻿10.0480;(917.9817,1087.7764,221.2353);(4.9818,-7.0617,174.8641);
﻿10.1040;(917.9912,1088.0132,221.2340);(5.1886,-7.0632,173.9691);
﻿10.1460;(918.0010,1088.2029,221.2456);(5.0564,-7.3455,173.6083);
﻿10.2020;(918.0227,1088.4781,221.2843);(4.7137,-7.0506,172.6537);
﻿10.2430;(918.0441,1088.6614,221.3051);(4.7231,-7.0331,171.9457);
﻿10.2990;(918.0211,1088.8687,221.3371);(4.7654,-6.8695,171.2364);
﻿10.3550;(918.0543,1089.0363,221.4077);(4.8536,-6.4279,170.5930);
﻿10.3960;(918.1052,1089.1431,221.5030);(4.8527,-6.1017,170.0982);
﻿10.4520;(918.0766,1089.2358,221.5776);(4.4126,-5.7684,170.6766);
﻿10.4930;(918.1073,1089.2806,221.5830);(4.1225,-5.9090,170.8585);
﻿10.5490;(918.1400,1089.2858,221.5437);(4.2739,-6.0120,171.3159);
﻿10.5920;(918.1250,1089.2408,221.5414);(4.4058,-6.0976,171.7536);
﻿10.6470;(918.0843,1089.1800,221.5616);(4.4706,-6.0082,172.1179);
﻿10.7030;(918.0081,1088.9017,221.7618);(3.8108,-5.0839,173.7037);
﻿10.7450;(917.9771,1088.6630,221.8564);(3.7921,-4.9186,175.0795);
﻿10.8000;(917.9757,1088.3351,221.8761);(3.9779,-4.6902,176.5312);
﻿10.8430;(917.9344,1088.0470,221.9332);(4.2474,-4.4394,178.0141);
﻿10.8980;(917.8856,1087.7013,221.9598);(4.4319,-4.0752,-179.7757);
﻿10.9530;(917.8786,1087.3651,222.0106);(4.4914,-3.9037,-177.4644);
﻿10.9960;(917.8774,1087.0936,222.0016);(4.6247,-3.7868,-175.6121);
﻿11.0510;(917.9042,1086.6652,222.0335);(4.9945,-3.6541,-172.2990);
﻿11.0920;(917.9303,1086.3334,222.1174);(5.2030,-3.0899,-169.6437);
﻿11.1490;(918.0015,1085.9119,222.1537);(5.5107,-2.6279,-166.1616);
﻿11.2040;(918.0788,1085.5530,222.2321);(5.9866,-2.0939,-163.4996);
﻿11.2450;(918.1457,1085.3304,222.2500);(6.4689,-1.7604,-161.7168);
﻿11.3020;(918.2290,1085.1155,222.3882);(6.9727,-1.0935,-159.7771);
﻿11.3440;(918.2955,1085.0108,222.5085);(7.1503,-0.4574,-158.3020);
﻿11.3980;(918.3877,1084.8887,222.5920);(7.2108,-0.0042,-156.1899);
﻿11.4550;(918.4146,1084.8376,222.6285);(6.5002,-0.1534,-154.4302);
﻿11.4960;(918.3738,1084.8916,222.5986);(5.7706,-0.1743,-153.6716);
﻿11.5520;(918.1987,1085.1787,222.6486);(5.0593,-0.0766,-153.9459);
﻿11.5940;(918.0964,1085.3607,222.6881);(4.8159,0.4600,-154.5972);
﻿11.6500;(918.0604,1085.5937,222.7450);(4.7146,0.8133,-155.2141);
﻿11.6920;(918.0306,1085.7216,222.8248);(4.4427,1.0599,-155.3578);
﻿11.7470;(917.9987,1085.9006,222.9365);(4.1815,1.8198,-155.6460);
﻿11.8020;(917.9397,1086.0697,223.0427);(3.9714,2.3434,-155.8569);
﻿11.8440;(917.8755,1086.2160,223.0770);(3.7005,2.4707,-156.3040);
﻿11.9010;(917.7988,1086.4166,223.0439);(3.3617,2.4467,-157.0149);
﻿11.9420;(917.7086,1086.5702,222.9711);(3.1752,2.2988,-157.6333);
﻿11.9970;(917.5714,1086.8697,222.7871);(2.8720,1.7205,-159.4217);
﻿12.0540;(917.4247,1087.1173,222.4844);(1.8572,-0.0437,-160.7414);
﻿12.0950;(917.3365,1087.2734,222.4333);(1.2264,-0.8122,-161.8072);
﻿12.1510;(917.2617,1087.3216,222.3749);(1.0811,-1.6662,-162.3533);
﻿12.1930;(917.2285,1087.2097,222.2467);(1.4629,-2.7869,-161.9973);
﻿12.2480;(917.1224,1086.9338,222.1293);(1.9175,-3.8168,-160.3930);
﻿12.3030;(916.9332,1086.6741,222.1185);(1.7770,-4.0437,-158.3518);
﻿12.3460;(916.8317,1086.4934,222.0570);(1.5268,-4.3307,-156.5620);
﻿12.4010;(916.6861,1086.3417,222.0966);(0.9298,-4.7748,-154.5364);
﻿12.4420;(916.5909,1086.2060,222.1284);(1.0440,-4.6874,-153.1984);
﻿12.4980;(916.4785,1085.7738,222.3017);(0.6933,-4.0353,-150.4938);
﻿12.5550;(916.4999,1085.0539,222.4705);(0.8884,-3.3500,-145.8979);
﻿12.5960;(916.5823,1084.4849,222.5320);(0.9428,-2.5723,-142.2863);
﻿12.6520;(916.8085,1083.5964,222.6881);(0.7176,-1.8129,-137.3069);
﻿12.6930;(916.9653,1082.9897,222.7335);(0.9803,-1.4637,-134.0810);
﻿12.7490;(917.2756,1082.1772,222.7317);(1.3277,-1.5624,-129.6431);
﻿12.7910;(917.4973,1081.6838,222.7211);(1.3637,-1.7446,-126.8138);
﻿12.8470;(917.7981,1081.0482,222.7216);(1.1506,-1.8146,-123.4520);
﻿12.9020;(918.1394,1080.5268,222.6222);(1.0500,-2.3124,-120.4876);
﻿12.9440;(918.4422,1080.1449,222.5749);(0.9078,-2.6056,-118.3643);
﻿12.9990;(918.8591,1079.7803,222.4984);(1.1560,-2.8378,-115.9441);
﻿13.0420;(919.2351,1079.5760,222.4020);(1.3307,-3.2694,-113.9478);
﻿13.0970;(919.7103,1079.4009,222.3237);(1.5353,-3.6557,-111.8643);
﻿13.1520;(920.2272,1079.2982,222.2274);(1.8227,-3.9198,-109.8051);
﻿13.1940;(920.6130,1079.2833,222.1427);(2.0149,-4.2258,-108.2289);
﻿13.2500;(921.1531,1079.2867,222.0206);(2.3485,-4.7158,-105.9393);
﻿13.2920;(921.5819,1079.3081,221.9578);(2.4936,-4.9986,-103.8815);
﻿13.3470;(922.1070,1079.3401,221.8698);(2.7549,-5.2736,-101.2730);
﻿13.4030;(922.5619,1079.3864,221.7443);(2.9298,-5.4234,-98.8665);
﻿13.4450;(922.8501,1079.4789,221.7112);(2.9353,-6.0048,-97.3491);
﻿13.5000;(923.1492,1079.5992,221.6493);(2.9312,-5.9851,-95.7511);
﻿13.5420;(923.3159,1079.7138,221.6191);(2.8492,-5.9569,-94.8965);
﻿13.5980;(923.4857,1079.8623,221.6106);(2.8040,-5.8039,-94.0341);
﻿13.6540;(923.6321,1080.0203,221.5808);(2.6255,-5.7661,-93.3680);
﻿13.6950;(923.7211,1080.1353,221.5611);(2.6108,-5.7966,-92.9513);
﻿13.7520;(923.8361,1080.2749,221.5356);(2.5833,-5.7238,-92.3698);
﻿13.7930;(923.9007,1080.3935,221.5131);(2.5973,-5.6332,-92.1036);
﻿13.8490;(923.9674,1080.5433,221.5397);(2.5450,-5.6134,-91.7670);
﻿13.9050;(924.0119,1080.7168,221.5885);(2.5202,-5.4877,-91.5887);
﻿13.9460;(924.0385,1080.7930,221.6401);(2.5039,-4.9945,-91.4696);
﻿14.0030;(924.0552,1080.8901,221.6762);(2.4306,-4.6709,-91.2629);
﻿14.0440;(924.0398,1080.9450,221.6893);(2.3627,-4.5853,-91.1336);
﻿14.0990;(924.0132,1080.9733,221.6736);(2.1683,-4.5850,-91.0043);
﻿14.1410;(923.9709,1080.9464,221.6772);(2.0568,-4.4390,-90.9236);
﻿14.1970;(923.8626,1080.8823,221.6586);(1.8937,-4.4981,-91.0564);
﻿14.2530;(923.6874,1080.8411,221.5881);(1.7371,-4.7609,-91.3799);
﻿14.2950;(923.5304,1080.7957,221.5269);(1.6591,-5.0122,-91.7368);
﻿14.3500;(923.2643,1080.6901,221.4624);(1.6316,-5.2970,-92.3776);
﻿14.3920;(923.0595,1080.6068,221.4344);(1.5888,-5.5795,-92.8052);
﻿14.4470;(922.7736,1080.4994,221.3427);(1.3516,-5.8113,-93.2802);
﻿14.5030;(922.5037,1080.3833,221.3089);(1.1580,-6.1839,-93.6719);
﻿14.5450;(922.2951,1080.2987,221.2639);(0.9827,-6.3712,-94.0279);
﻿14.6000;(922.0052,1080.1733,221.2197);(0.7635,-6.6264,-94.6822);
﻿14.6420;(921.7688,1080.0972,221.1530);(0.6107,-6.8614,-95.2804);
﻿14.6980;(921.4541,1079.9938,221.0748);(0.3279,-7.2616,-96.4079);
﻿14.7530;(921.1155,1079.9065,221.0739);(0.0516,-7.3416,-97.9106);
﻿14.7960;(920.8148,1079.8657,221.0943);(-0.1368,-7.2326,-99.5187);
﻿14.8520;(920.2796,1079.8196,221.1594);(-0.4364,-7.0747,-102.7038);
﻿14.8940;(919.8668,1079.8076,221.1557);(-0.3530,-7.0679,-105.6770);
﻿14.9490;(919.3394,1079.8027,221.1454);(-0.4590,-7.1786,-109.7410);
﻿15.0040;(918.9243,1079.7995,221.1594);(-0.6485,-7.3244,-113.3777);
﻿15.0470;(918.6797,1079.7767,221.1745);(-0.9268,-7.2736,-115.9499);
﻿15.1020;(918.4306,1079.7058,221.2024);(-1.2737,-7.2074,-119.0512);
﻿15.1440;(918.3134,1079.6319,221.2260);(-1.4966,-7.2193,-121.2608);
﻿15.2000;(918.2351,1079.5362,221.2428);(-1.7630,-7.3847,-124.2338);
﻿15.2410;(918.2106,1079.4772,221.2722);(-1.9677,-7.5050,-126.4953);
﻿15.2970;(918.3158,1079.3869,221.3401);(-2.2930,-7.4775,-129.4991);
﻿15.3520;(918.4687,1079.2594,221.3999);(-2.5134,-7.2287,-132.5444);
﻿15.3940;(918.6470,1079.1109,221.4005);(-2.6201,-7.1322,-134.8059);
﻿15.4490;(918.9019,1078.8612,221.3799);(-2.7599,-7.0950,-137.8857);
